Cal Temp (C)	Cal Pressure (mmHg)	Cal Date	Filename
 22.8506670514139 	 741.717492100257 	 08/26/16 	 PorterTest_StraightInlet-1-Infusion-160826.csv 
			 NA 
			 PorterTest_StraightInlet-1-Infusion-160826.csv 
"BIOSF"	"MFCFlow1"	"Error"
89.597	89.99875	NA	NA	NA	358
129.64	129.997396	NA	NA	NA	362
129.64	130.000417	NA	NA	NA	363
129.64	129.998646	NA	NA	NA	364
129.59	130.008229	NA	NA	NA	365
129.59	130.001979	NA	NA	NA	366
129.59	129.994271	NA	NA	NA	367
129.51	129.997708	NA	NA	NA	368
129.51	130	NA	NA	NA	369
129.51	130.004687	NA	NA	NA	370
129.49	130.002187	NA	NA	NA	371
129.49	129.995208	NA	NA	NA	372
